ID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,nufnu_5keV(erg.s-1.cm-2),nufnu_error_5keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2)
764,02:34:29.321,+01:03:23.475,2.12e+20,1.075,+0.32/-0.23,9.074249999999999e-14,1.3010399999999999e-14,4.41074e-14,1.4367700000000003e-14,-999.0,1.86864e-13,3.38279e-14,-999.0,9.025010000000001e-14,2.93985e-14,-999.0
771,23:35:17.708,+01:03:07.056,3.97e+20,1.486,+0.31/-0.22,1.21541e-13,1.47805e-14,1.5754300000000002e-13,3.82575e-14,-999.0,4.4813900000000003e-13,7.013760000000001e-14,-999.0,1.25923e-13,4.2092e-14,-999.0
772,23:35:21.678,+00:57:52.502,3.91e+20,0.8,-999/-999,3.9090199999999996e-14,1.5193000000000002e-14,1.59849e-14,-2.55152e-11,3.51465e-11,5.328680000000001e-14,2.5888299999999997e-14,-999.0,5.3327300000000005e-14,3.2385000000000005e-14,-999.0
773,01:58:26.591,-01:34:44.018,2.39e+20,1.087,+0.42/-0.27,4.8699e-14,8.753100000000001e-15,3.25481e-14,1.14218e-14,-999.0,8.99181e-14,2.20905e-14,-999.0,4.85565e-14,1.95496e-14,-999.0
774,01:58:23.235,-01:31:58.712,2.4e+20,0.8,-999/-999,3.30557e-14,9.47457e-15,1.30208e-14,7.560300000000001e-15,-999.0,2.91074e-14,1.3518999999999999e-14,-999.0,4.4380699999999996e-14,2.06126e-14,-999.0
775,01:58:03.949,-01:32:06.911,2.41e+20,0.8,-999/-999,4.7177999999999995e-14,1.09821e-14,2.8605099999999996e-14,1.111e-14,-999.0,5.1107999999999997e-14,1.80485e-14,-999.0,2.5981200000000002e-14,1.57233e-14,-999.0
776,01:58:00.814,-01:41:04.229,2.4e+20,0.8,-999/-999,1.7324900000000004e-14,7.06833e-15,1.02337e-14,6.77583e-15,-999.0,1.52494e-14,1.00968e-14,-999.0,1.5502600000000002e-14,1.2524799999999999e-14,-999.0
777,01:58:16.772,-01:30:35.159,2.41e+20,0.8,-999/-999,2.26864e-14,7.97332e-15,4.4710299999999996e-15,4.4069899999999995e-15,-999.0,2.6634800000000003e-14,1.31214e-14,-999.0,3.04612e-14,1.7360299999999998e-14,-999.0
778,01:57:53.871,-01:33:23.043,2.42e+20,0.8,-999/-999,2.9648500000000004e-14,9.03e-15,1.75424e-14,8.66437e-15,-999.0,4.3483800000000005e-14,1.66023e-14,-999.0,3.9799099999999996e-14,-3.22765e-11,4.45431e-11
779,01:58:51.673,-01:34:15.644,2.38e+20,0.8,-999/-999,2.0603400000000002e-14,7.96484e-15,1.2162799999999998e-14,-1.25296e-11,2.6124000000000005e-11,4.03206e-14,1.70498e-14,-999.0,1.2298200000000001e-14,1.1732799999999998e-14,-999.0
780,01:58:18.154,-01:46:03.828,2.37e+20,0.8,-999/-999,5.9461e-14,1.3069999999999998e-14,1.87142e-14,9.53799e-15,-999.0,6.986460000000001e-14,2.2615099999999998e-14,-999.0,6.396669999999999e-14,2.68305e-14,-999.0
781,01:58:24.266,-01:45:52.609,2.37e+20,0.878,+0.44/-0.28,6.199540000000001e-14,1.2409899999999998e-14,5.51645e-14,1.56375e-14,-999.0,4.02966e-14,1.61327e-14,-999.0,6.05649e-14,2.4247099999999996e-14,-999.0
782,01:57:39.118,-01:39:25.497,2.44e+20,0.8,-999/-999,2.21382e-14,8.4336e-15,1.1649700000000002e-14,7.69359e-15,-999.0,1.73132e-14,1.1433799999999999e-14,-999.0,2.63865e-14,1.74259e-14,-999.0
783,01:58:25.307,-01:46:48.202,2.37e+20,0.6940000000000001,+0.32/-0.23,1.1344200000000001e-13,1.90223e-14,6.07482e-14,1.5703299999999998e-14,-999.0,7.01161e-14,2.08924e-14,-999.0,1.08982e-13,3.24733e-14,-999.0
784,01:58:27.264,-01:46:36.886,2.37e+20,0.8,-999/-999,7.20203e-14,1.4572299999999997e-14,6.802380000000001e-14,1.76857e-14,-999.0,6.77112e-14,2.1453599999999998e-14,-999.0,7.748150000000001e-14,-5.21748e-11,7.11818e-11
785,01:58:22.078,-01:47:07.847,2.37e+20,0.125,+0.37/-0.25,9.52117e-14,2.5262900000000003e-14,1.9609599999999997e-14,8.88083e-15,-999.0,4.2994199999999996e-14,-2.8485e-11,8.17296e-11,1.2090299999999998e-13,3.92061e-14,-999.0
786,01:58:26.691,-01:47:23.704,2.36e+20,0.8,-999/-999,4.64926e-14,1.2013600000000001e-14,1.8286500000000002e-14,9.450399999999999e-15,-999.0,5.4642899999999997e-14,2.0063999999999998e-14,-999.0,4.16745e-14,2.15372e-14,-999.0
787,01:58:28.324,-01:48:09.135,2.36e+20,0.8,-999/-999,1.3258499999999998e-13,2.10238e-14,7.58395e-14,2.0890099999999998e-14,-999.0,1.7e-13,3.64286e-14,-999.0,4.32144e-14,2.30125e-14,-999.0
890,01:58:04.797,-00:50:00.352,2.48e+20,0.415,+0.28/-0.20,2.6054200000000004e-14,3.89232e-15,6.631699999999999e-15,1.84858e-15,-999.0,1.2999200000000002e-14,3.37192e-15,-999.0,2.43397e-14,5.97268e-15,-999.0
891,01:58:05.583,-00:54:03.585,2.48e+20,0.98,+0.14/-0.12,3.9409100000000004e-14,2.927e-15,3.0971699999999996e-14,3.77776e-15,-999.0,4.70189e-14,5.61372e-15,-999.0,3.8848699999999994e-14,6.19653e-15,-999.0
846,01:58:12.699,-00:54:30.119,2.47e+20,0.8,-999/-999,5.5524900000000004e-15,1.5075999999999999e-15,2.02564e-15,1.14818e-15,-999.0,3.00433e-15,1.7029199999999999e-15,-999.0,1.06844e-14,4.0147399999999994e-15,-999.0
893,01:58:25.977,-00:51:37.648,2.46e+20,0.8,-999/-999,5.1934699999999996e-15,1.5071e-15,1.7582799999999998e-15,1.10392e-15,-999.0,4.3504800000000004e-15,2.1204599999999998e-15,-999.0,7.953940000000001e-15,3.57362e-15,-999.0
792,01:58:06.373,-00:55:06.960,2.52e+20,0.8,-999/-999,5.28001e-15,1.66133e-15,4.18209e-15,1.93003e-15,-999.0,5.1528300000000005e-15,2.62593e-15,-999.0,1.56885e-15,1.77728e-15,-999.0
895,01:58:25.254,-00:48:44.296,2.47e+20,1.004,+0.30/-0.22,1.3072899999999998e-14,1.80784e-15,1.14481e-14,2.57317e-15,-999.0,1.52642e-14,3.61119e-15,-999.0,1.29365e-14,3.90536e-15,-999.0
854,01:58:21.619,-00:56:07.856,2.46e+20,0.8,-999/-999,5.69533e-15,1.5071e-15,8.179420000000001e-16,7.1436e-16,-999.0,3.6401200000000005e-15,1.84268e-15,-999.0,1.2946e-14,4.23115e-15,-999.0
855,01:58:35.428,-00:52:35.694,2.46e+20,0.8,-999/-999,6.7292e-15,1.65781e-15,1.32895e-15,9.091419999999999e-16,-999.0,3.9440600000000004e-15,1.92078e-15,-999.0,1.50247e-14,4.53003e-15,-999.0
856,01:58:07.020,-00:57:50.400,2.51e+20,0.054000000000000006,+0.46/-0.29,1.67151e-14,3.86518e-15,2.72751e-15,1.15904e-15,-999.0,3.79848e-15,1.86908e-15,-999.0,1.50287e-14,4.779740000000001e-15,-999.0
858,01:57:49.366,-00:56:08.148,2.54e+20,0.8,-999/-999,5.31408e-15,1.5114e-15,3.6110700000000005e-15,1.49763e-15,-999.0,5.33101e-15,2.21094e-15,-999.0,2.7048e-15,2.01971e-15,-999.0
859,01:58:06.537,-00:58:41.229,2.51e+20,0.8,-999/-999,1.0292299999999999e-14,1.96274e-15,1.00286e-14,2.33083e-15,-999.0,7.41541e-15,2.49974e-15,-999.0,2.82367e-15,1.88173e-15,-999.0
902,01:58:40.883,-00:52:56.121,2.45e+20,0.275,+0.42/-0.27,1.5633e-14,3.3954e-15,2.507e-15,1.15017e-15,-999.0,7.24643e-15,2.55149e-15,-999.0,1.4392e-14,4.60629e-15,-999.0
901,01:58:04.597,-00:58:59.108,2.51e+20,0.8,-999/-999,8.344660000000001e-15,1.81176e-15,4.95571e-15,1.6875199999999999e-15,-999.0,9.77052e-15,2.9955200000000002e-15,-999.0,3.72037e-15,2.2430999999999997e-15,-999.0
905,01:58:39.661,-00:47:21.876,2.46e+20,0.196,+0.25/-0.19,3.98723e-14,5.52078e-15,4.9116300000000005e-15,1.64483e-15,-999.0,1.74603e-14,3.9867100000000004e-15,-999.0,3.64726e-14,7.54988e-15,-999.0
864,01:58:37.137,-00:46:22.902,2.46e+20,0.363,+0.28/-0.21,2.7976400000000002e-14,4.37937e-15,5.88014e-15,1.84025e-15,-999.0,1.38868e-14,3.58237e-15,-999.0,2.59492e-14,6.24692e-15,-999.0
866,01:57:58.982,-00:43:27.085,2.48e+20,1.074,+0.17/-0.14,2.7061500000000002e-14,2.4444000000000004e-15,2.93417e-14,3.92142e-15,-999.0,3.26314e-14,5.04118e-15,-999.0,2.6905900000000002e-14,5.19393e-15,-999.0
868,01:57:48.494,-00:58:12.790,2.54e+20,0.8,-999/-999,6.243589999999999e-15,1.66254e-15,2.69812e-15,1.35313e-15,-999.0,3.98322e-15,1.9976299999999997e-15,-999.0,1.0109299999999999e-14,3.91016e-15,-999.0
867,01:57:59.401,-00:43:03.150,2.48e+20,0.882,+0.35/-0.24,1.24575e-14,2.0203499999999998e-15,1.12021e-14,2.56553e-15,-999.0,8.11628e-15,2.69466e-15,-999.0,1.2175499999999999e-14,4.04234e-15,-999.0
869,01:58:00.857,-01:00:00.857,2.51e+20,0.505,+0.47/-0.29,1.27879e-14,2.85298e-15,9.34868e-16,8.03017e-16,-999.0,1.20493e-14,3.5279400000000003e-15,-999.0,1.20538e-14,4.61183e-15,-999.0
913,01:57:33.822,-00:48:22.499,2.58e+20,1.24,+0.20/-0.16,2.1594799999999997e-14,1.97755e-15,3.4989e-14,4.60122e-15,-999.0,3.12806e-14,4.93636e-15,-999.0,2.17498e-14,4.95411e-15,-999.0
873,01:57:48.631,-00:42:46.369,2.49e+20,0.5820000000000001,+0.35/-0.25,1.7069200000000002e-14,2.9988e-15,7.79429e-15,2.1778800000000002e-15,-999.0,8.1906e-15,2.94315e-15,-999.0,1.6193200000000003e-14,5.04344e-15,-999.0
872,01:58:32.428,-00:42:37.333,2.46e+20,0.521,+0.11/-0.09,1.44163e-13,9.031680000000001e-15,4.06975e-14,4.9052599999999996e-15,-999.0,9.16003e-14,9.40565e-15,-999.0,1.35905e-13,1.4542700000000003e-14,-999.0
875,01:58:22.602,-00:41:22.044,2.47e+20,0.937,+0.20/-0.15,3.57056e-14,3.48712e-15,2.06146e-14,3.76545e-15,-999.0,4.71206e-14,6.8462800000000005e-15,-999.0,3.49728e-14,7.259e-15,-999.0
916,01:58:51.327,-00:53:10.682,2.45e+20,1.2429999999999999,+0.31/-0.21,1.24451e-14,1.6426600000000002e-15,1.7022799999999997e-14,3.5359499999999998e-15,-999.0,2.25105e-14,4.67583e-15,-999.0,1.2526100000000001e-14,4.02791e-15,-999.0
919,01:58:51.256,-00:49:11.779,2.45e+20,0.6970000000000001,+0.22/-0.17,3.44902e-14,4.14504e-15,1.3966800000000001e-14,3.0371600000000002e-15,-999.0,2.84688e-14,5.37732e-15,-999.0,3.31441e-14,7.207410000000001e-15,-999.0
874,01:58:01.443,-00:41:08.937,2.48e+20,0.938,+0.19/-0.15,3.32424e-14,3.35907e-15,3.0789499999999996e-14,4.46913e-15,-999.0,2.74496e-14,4.99178e-15,-999.0,3.2589299999999997e-14,6.5883600000000004e-15,-999.0
816,01:57:42.482,-01:00:07.116,2.54e+20,0.8,-999/-999,5.339779999999999e-15,1.81368e-15,2.82272e-15,1.7032199999999999e-15,-999.0,4.16718e-15,2.5144600000000002e-15,-999.0,6.34459e-15,3.8283e-15,-999.0
921,01:57:25.355,-00:51:09.483,2.58e+20,-0.235,+0.19/-0.15,1.0275799999999999e-13,1.07086e-14,4.34466e-15,1.44018e-15,-999.0,2.6557e-14,5.14202e-15,-999.0,8.98609e-14,1.2104299999999999e-14,-999.0
922,01:58:11.034,-01:03:23.192,2.49e+20,0.526,+0.13/-0.11,9.39624e-14,7.27396e-15,3.21814e-14,4.405789999999999e-15,-999.0,5.15779e-14,7.06126e-15,-999.0,8.8658e-14,1.17596e-14,-999.0
885,01:57:55.200,-01:03:18.503,2.51e+20,1.379,+0.44/-0.27,7.20993e-15,1.1943199999999999e-15,1.29232e-14,3.19662e-15,-999.0,1.64632e-14,4.07226e-15,-999.0,7.39115e-15,3.22359e-15,-999.0
924,01:57:16.795,-00:53:03.296,2.59e+20,-0.6809999999999999,+0.17/-0.14,2.29862e-13,2.00753e-14,5.82872e-15,1.6547699999999999e-15,-999.0,2.7832e-14,5.46802e-15,-999.0,1.92176e-13,1.94914e-14,-999.0
925,01:57:26.196,-01:00:45.326,2.56e+20,0.585,+0.18/-0.15,6.9118e-14,7.18524e-15,1.3247899999999998e-14,3.33722e-15,-999.0,6.233809999999999e-14,9.22115e-15,-999.0,6.56211e-14,1.1810700000000001e-14,-999.0
839,01:58:01.458,-00:41:18.104,2.48e+20,0.882,+0.36/-0.25,2.8379200000000003e-14,4.98353e-15,2.55342e-14,6.3569e-15,-999.0,1.85003e-14,6.3750700000000005e-15,-999.0,2.77529e-14,9.56342e-15,-999.0
817,01:57:25.485,-00:51:12.166,2.58e+20,-0.43700000000000006,+0.26/-0.19,9.2457e-14,1.2327600000000001e-14,2.41461e-15,1.1567500000000001e-15,-999.0,1.84768e-14,4.84505e-15,-999.0,7.92168e-14,1.28281e-14,-999.0
847,01:58:19.157,-00:54:05.669,2.47e+20,0.8,-999/-999,3.97403e-15,1.35684e-15,4.1871099999999995e-15,1.82307e-15,-999.0,2.32924e-15,1.6541499999999999e-15,-999.0,1.1831500000000001e-15,1.45403e-15,-999.0
894,01:58:13.921,-00:47:36.489,2.47e+20,0.8,-999/-999,4.66753e-15,1.46237e-15,3.9344999999999995e-15,1.6760300000000001e-15,-999.0,1.4590400000000001e-15,1.22859e-15,-999.0,5.55763e-15,3.00338e-15,-999.0
852,01:58:23.392,-00:48:18.489,2.47e+20,0.8,-999/-999,3.9574500000000004e-15,1.34176e-15,3.4769399999999997e-15,1.57904e-15,-999.0,1.03101e-15,1.04869e-15,-999.0,4.712680000000001e-15,2.76912e-15,-999.0
853,01:58:27.435,-00:54:12.150,2.46e+20,0.8,-999/-999,5.78726e-15,1.5071e-15,1.52373e-15,9.5248e-16,-999.0,3.3934399999999998e-15,1.7433700000000002e-15,-999.0,1.2062799999999999e-14,3.94897e-15,-999.0
857,01:58:09.916,-00:44:39.228,2.48e+20,0.8,-999/-999,4.17922e-15,1.38754e-15,3.30561e-15,1.60916e-15,-999.0,1.22449e-15,1.19232e-15,-999.0,5.59533e-15,3.13801e-15,-999.0
865,01:58:40.330,-00:55:08.033,2.45e+20,0.8,-999/-999,6.955970000000001e-15,1.80792e-15,5.4916600000000006e-15,2.01559e-15,-999.0,2.0393000000000002e-15,1.4467e-15,-999.0,9.32161e-15,3.8013399999999996e-15,-999.0
877,01:57:32.334,-00:47:38.961,2.58e+20,0.473,+0.48/-0.30,7.78104e-15,2.51075e-15,3.2745399999999998e-15,1.61194e-15,-999.0,6.87465e-15,-3.9890400000000005e-12,3.42136e-11,1.13598e-14,4.88756e-15,-999.0
878,01:57:39.927,-00:59:14.917,2.55e+20,0.8,-999/-999,5.82081e-15,1.66309e-15,7.6955e-16,7.58279e-16,-999.0,1.13531e-15,1.11868e-15,-999.0,1.72834e-14,5.55286e-15,-999.0
879,01:57:43.562,-00:59:58.159,2.54e+20,0.8,-999/-999,5.08435e-15,1.66254e-15,4.4785e-15,1.88269e-15,-999.0,1.32232e-15,1.2784499999999999e-15,-999.0,6.03759e-15,3.38558e-15,-999.0
880,01:58:12.778,-01:02:39.168,2.49e+20,0.8,-999/-999,8.705200000000001e-15,2.11218e-15,3.75698e-15,1.75031e-15,-999.0,7.41727e-15,3.06413e-15,-999.0,1.1298600000000001e-14,4.66753e-15,-999.0
882,01:57:41.797,-00:42:39.657,2.5e+20,0.8,-999/-999,9.382700000000002e-15,2.2638000000000002e-15,1.0281e-14,2.86644e-15,-999.0,5.07387e-15,2.5457799999999997e-15,-999.0,2.57535e-15,2.19728e-15,-999.0
883,01:57:46.737,-01:01:04.636,2.53e+20,0.8,-999/-999,4.27859e-15,1.5107999999999998e-15,1.50704e-15,1.10142e-15,-999.0,3.33857e-15,1.9807200000000004e-15,-999.0,6.7807199999999995e-15,3.483e-15,-999.0
926,01:57:22.691,-00:42:49.210,2.51e+20,1.3359999999999999,+0.15/-0.12,5.34505e-14,3.64435e-15,1.03472e-13,9.96304e-15,-999.0,9.32054e-14,1.0682799999999999e-14,-999.0,5.4395000000000005e-14,9.45502e-15,-999.0
927,01:57:27.365,-00:40:38.694,2.51e+20,0.64,+0.07/-0.05,4.907979999999999e-13,1.84259e-14,2.56832e-13,1.4699600000000002e-14,-999.0,2.4860500000000003e-13,1.80292e-14,-999.0,4.671159999999999e-13,3.05519e-14,-999.0
804,01:57:58.725,-00:43:31.160,2.48e+20,1.23,+0.21/-0.17,2.0482400000000002e-14,2.07943e-15,2.65757e-14,4.2726500000000005e-15,-999.0,3.7048000000000004e-14,5.65577e-15,-999.0,2.0669099999999997e-14,4.9313699999999995e-15,-999.0
908,01:58:01.921,-00:43:16.231,2.48e+20,0.8,-999/-999,6.62251e-15,1.8098400000000002e-15,5.81702e-15,2.20159e-15,-999.0,6.90012e-15,2.90392e-15,-999.0,4.50319e-15,-6.45697e-12,3.94904e-11
928,02:01:06.160,+00:34:02.602,2.23e+20,1.4169999999999998,+0.14/-0.12,9.95388e-13,6.38814e-14,2.20737e-12,2.0041e-13,-999.0,2.08396e-12,2.2199000000000002e-13,-999.0,1.02335e-12,1.7836400000000002e-13,-999.0
929,02:01:15.640,+00:31:39.200,2.22e+20,1.19,+0.47/-0.29,1.8938800000000002e-13,3.53367e-14,3.9663e-13,8.90359e-14,-999.0,9.006110000000001e-14,4.89078e-14,-999.0,1.90692e-13,8.564810000000001e-14,-999.0
947,01:58:52.646,+01:01:33.788,2.35e+20,0.242,+0.42/-0.27,1.18229e-13,2.57083e-14,2.11022e-14,9.03309e-15,-999.0,4.65065e-14,1.76688e-14,-999.0,1.08239e-13,3.4770999999999996e-14,-999.0
931,01:59:06.869,+01:02:25.766,2.3e+20,0.8,-999/-999,4.37562e-14,2.0979e-14,6.86609e-14,3.2919599999999996e-14,-999.0,7.354630000000001e-14,-4.93483e-11,5.82726e-11,4.4917e-14,-7.53194e-11,8.89404e-11
954,01:59:10.099,+01:05:14.729,2.3e+20,1.5759999999999998,+0.23/-0.17,1.12117e-13,9.7493e-15,3.67321e-13,4.35715e-14,-999.0,2.8119200000000003e-13,4.26971e-14,-999.0,1.17025e-13,3.1813799999999996e-14,-999.0
946,01:58:28.321,+01:04:36.999,2.36e+20,0.8,-999/-999,4.4900800000000004e-14,1.1713299999999999e-14,7.84856e-15,6.19946e-15,-999.0,3.5179000000000005e-14,1.57681e-14,-999.0,8.94332e-14,3.13097e-14,-999.0
948,01:58:55.011,+01:04:51.084,2.3e+20,0.6,+0.47/-0.29,5.16212e-14,1.4193399999999999e-14,3.42523e-14,1.22875e-14,-999.0,2.97373e-14,-2.61388e-11,3.38841e-11,6.44552e-14,2.6688299999999998e-14,-999.0
