NAME,ORIG_TARGET_ID,TARGET_ID,RA,DEC,START_TIME,STOP_TIME,ORIG_OBS_SEGM,OBS_SEGMENT,ORIG_OBSID,OBSID,XRT_EXPOSURE,XRT_EXPO_PC,ARCHIVE_DATE,PROCESSING_DA,PROCESSING_DATE,PROCESSING_VE
3FGLJ0158.6+0102,84639,84639,29.691679,0.983299,26/9/2015,26/9/2015,8,8,84639008,84639008,398,398,7/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/10/2015,3.17.01
KEPLER_REG7_PT23,85732,85732,18.436605,-1.1703370000000002,26/9/2015,27/9/2015,1,1,85732001,85732001,1659,1659,7/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,7/10/2015,3.17.01
KEPLER_REG7_PT26,85735,85735,18.519138,-0.990567,27/9/2015,27/9/2015,3,3,85735003,85735003,613,613,8/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,7/10/2015,3.17.01
KEPLER_REG7_PT53,85762,85762,18.016364000000006,-0.24622600000000006,27/9/2015,27/9/2015,2,2,85762002,85762002,998,998,8/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,7/10/2015,3.17.01
3FGLJ0158.6+0102,84639,84639,29.682959000000004,0.97723,28/9/2015,28/9/2015,9,9,84639009,84639009,132,132,9/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,8/10/2015,3.17.01
DES15S2NR,34075,34075,40.221056,-0.930066,28/9/2015,29/9/2015,6,6,34075006,34075006,4737,4737,9/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,8/10/2015,3.17.01
M2,92200,92200,323.321257,-0.8288690000000001,29/9/2015,29/9/2015,31,31,92200031,92200031,1024,1020,10/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,9/10/2015,3.17.01
KEPLER_REG7_PT23,85732,85732,18.479791,-1.262903,30/9/2015,30/9/2015,2,2,85732002,85732002,353,353,11/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,10/10/2015,3.17.01
KEPLER_REG7_PT49,85758,85758,17.480364,-0.248946,1/10/2015,3/10/2015,1,1,85758001,85758001,198,198,12/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,12/10/2015,3.17.01
KEPLER_REG7_PT46,85755,85755,17.468757,-0.47316,2/10/2015,3/10/2015,1,1,85755001,85755001,1741,1741,13/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,12/10/2015,3.17.01
KEPLER_REG7_PT43,85752,85752,17.360141,-0.802288,3/10/2015,3/10/2015,1,1,85752001,85752001,1078,1078,14/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/10/2015,3.17.01
DES15S2NR,34075,34075,40.239852,-0.95928,3/10/2015,4/10/2015,7,7,34075007,34075007,4286,4286,14/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/10/2015,3.17.01
KEPLER_REG7_PT44,85753,85753,17.155414999999998,-0.476886,3/10/2015,3/10/2015,2,2,85753002,85753002,1657,1657,14/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/10/2015,3.17.01
M2,92200,92200,323.31948,-0.8277370000000001,3/10/2015,3/10/2015,32,32,92200032,92200032,1071,1068,14/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/10/2015,3.17.01
KEPLER_REG7_PT17,85726,85726,17.615232000000006,-1.166164,4/10/2015,4/10/2015,3,3,85726003,85726003,1492,1492,15/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,14/10/2015,3.17.01
KEPLER_REG7_PT22,85731,85731,17.978379999999994,-0.949085,4/10/2015,5/10/2015,1,1,85731001,85731001,2161,2161,15/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,14/10/2015,3.17.01
KEPLER_REG7_PT39,85748,85748,16.838125,-0.72163,5/10/2015,5/10/2015,5,5,85748005,85748005,458,458,16/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,15/10/2015,3.17.01
KEPLER_REG7_PT43,85752,85752,17.45151,-0.817385,6/10/2015,6/10/2015,2,2,85752002,85752002,799,799,17/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,16/10/2015,3.17.01
KEPLER_REG7_PT41,85750,85750,17.091905999999998,-0.614579,6/10/2015,7/10/2015,2,2,85750002,85750002,774,774,17/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,16/10/2015,3.17.01
M2,92200,92200,323.330584,-0.8299700000000001,7/10/2015,7/10/2015,33,33,92200033,92200033,1047,1043,18/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,17/10/2015,3.17.01
3FGLJ0158.6+0102,84639,84639,29.742653000000004,0.937674,8/10/2015,8/10/2015,10,10,84639010,84639010,220,220,19/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,18/10/2015,3.17.01
DES15S2NR,34075,34075,40.137917,-0.904754,8/10/2015,9/10/2015,8,8,34075008,34075008,4794,4794,19/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,18/10/2015,3.17.01
SN2006OB-HOST,49981,49981,27.951189000000007,0.257147,9/10/2015,9/10/2015,3,3,49981003,49981003,601,601,20/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,19/10/2015,3.17.01
3FGLJ0158.6+0102,84639,84639,29.712372,0.971844,10/10/2015,10/10/2015,11,11,84639011,84639011,160,160,21/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,20/10/2015,3.17.01
M2,92200,92200,323.324982,-0.8498459999999999,11/10/2015,11/10/2015,34,34,92200034,92200034,997,995,22/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,21/10/2015,3.17.01
DES15S2NR,34075,34075,40.181687,-0.89305,13/10/2015,13/10/2015,9,9,34075009,34075009,5698,5698,24/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,23/10/2015,3.17.01
KEPLER_REG7_PT49,85758,85758,17.519702,-0.277094,13/10/2015,13/10/2015,2,2,85758002,85758002,470,470,24/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,23/10/2015,3.17.01
3FGLJ0158.6+0102,84639,84639,29.72313,0.972893,13/10/2015,13/10/2015,12,12,84639012,84639012,160,160,24/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,23/10/2015,3.17.01
KEPLER_REG7_PT41,85750,85750,17.12065,-0.718173,13/10/2015,13/10/2015,3,3,85750003,85750003,285,285,24/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,23/10/2015,3.17.01
KEPLER_REG7_PT27,85736,85736,18.266641,-0.6578470000000001,14/10/2015,14/10/2015,2,2,85736002,85736002,1842,1842,25/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,24/10/2015,3.17.01
KEPLER_REG7_PT54,85763,85763,17.818133,0.031698000000000004,14/10/2015,14/10/2015,2,2,85763002,85763002,162,162,25/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,24/10/2015,3.17.01
KEPLER_REG7_PT19,85728,85728,17.962303,-1.134564,14/10/2015,14/10/2015,2,2,85728002,85728002,77,77,25/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,24/10/2015,3.17.01
KEPLER_REG7_PT26,85735,85735,18.514249,-0.973638,15/10/2015,15/10/2015,4,4,85735004,85735004,456,456,26/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,25/10/2015,3.17.01
SA95SW,54350,54350,58.275571,0.047814,15/10/2015,16/10/2015,37,37,54350037,54350037,4413,4387,26/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,25/10/2015,3.17.01
M2,92200,92200,323.3272100000001,-0.8391049999999999,15/10/2015,15/10/2015,35,35,92200035,92200035,196,193,26/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,25/10/2015,3.17.01
KEPLER_REG7_PT16,85725,85725,17.868545,-1.4145370000000002,16/10/2015,17/10/2015,1,1,85725001,85725001,907,907,27/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,26/10/2015,3.17.01
KEPLER_REG7_PT21,85730,85730,18.197011,-1.195188,18/10/2015,19/10/2015,1,1,85730001,85730001,1970,1970,29/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,28/10/2015,3.17.01
KEPLER_REG7_PT18,85727,85727,18.090973,-1.421612,18/10/2015,19/10/2015,1,1,85727001,85727001,2156,2156,29/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,28/10/2015,3.17.01
KEPLER_REG7_PT24,85733,85733,18.241771,-0.90662,19/10/2015,19/10/2015,1,1,85733001,85733001,438,438,30/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/10/2015,3.17.01
KEPLER_REG7_PT39,85748,85748,16.833497,-0.6772739999999999,19/10/2015,19/10/2015,6,6,85748006,85748006,396,396,30/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/10/2015,3.17.01
M2,92200,92200,323.33693,-0.810457,19/10/2015,19/10/2015,36,36,92200036,92200036,315,308,30/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/10/2015,3.17.01
KEPLER_REG7_PT52,85761,85761,17.550703,0.114381,20/10/2015,20/10/2015,1,1,85761001,85761001,1388,1388,31/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/10/2015,3.17.01
KEPLER_REG7_PT51,85760,85760,17.754134,-0.237951,20/10/2015,20/10/2015,1,1,85760001,85760001,1449,1449,31/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/10/2015,3.17.01
KEPLER_REG7_PT24,85733,85733,18.216539,-0.938466,20/10/2015,20/10/2015,2,2,85733002,85733002,1301,1301,31/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/10/2015,3.17.01
KEPLER_REG7_PT54,85763,85763,17.785714000000006,0.021911,20/10/2015,20/10/2015,3,3,85763003,85763003,1238,1238,31/10/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/10/2015,3.17.01
3FGLJ0158.6+0102,84639,84639,29.646658,1.05099,24/10/2015,24/10/2015,13,13,84639013,84639013,376,376,4/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,3/11/2015,3.17.01
M2,92200,92200,323.33563,-0.845649,27/10/2015,27/10/2015,37,37,92200037,92200037,961,957,7/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/11/2015,3.17.01
M2,92200,92200,323.343371,-0.803143,4/11/2015,4/11/2015,38,38,92200038,92200038,964,962,15/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,14/11/2015,3.17.01
RF0708,49571,49571,40.86025,0.6907840000000001,4/11/2015,4/11/2015,6,6,49571006,49571006,599,599,15/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,14/11/2015,3.17.01
UGC695,84203,84203,16.944109,1.088363,6/11/2015,6/11/2015,3,3,84203003,84203003,75,75,17/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,16/11/2015,3.17.01
DES15S2NR,34075,34075,40.110718,-0.8681,8/11/2015,8/11/2015,10,10,34075010,34075010,170,170,19/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,18/11/2015,3.17.01
M2,49758,49758,323.349792,-0.80106,9/11/2015,9/11/2015,19,19,49758019,49758019,268,268,20/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,19/11/2015,3.17.01
DES15S2NR,34075,34075,40.149383,-0.886064,10/11/2015,11/11/2015,11,11,34075011,34075011,8184,8183,21/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,20/11/2015,3.17.01
M2,92200,92200,323.341478,-0.801183,12/11/2015,12/11/2015,39,39,92200039,92200039,1014,1012,23/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,22/11/2015,3.17.01
UGC695,84203,84203,16.907102,1.080682,14/11/2015,15/11/2015,4,4,84203004,84203004,338,338,25/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,24/11/2015,3.17.01
M2,49758,49758,323.329857,-0.809146,15/11/2015,15/11/2015,20,20,49758020,49758020,195,195,26/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,25/11/2015,3.17.01
SKYS6,34166,34166,47.816118,1.174618,16/11/2015,16/11/2015,1,1,34166001,34166001,1995,1995,27/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,26/11/2015,3.17.01
SKYS6,34166,34166,47.780743,1.2095129999999998,17/11/2015,17/11/2015,2,2,34166002,34166002,1216,1216,28/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,27/11/2015,3.17.01
SKYS6,34166,34166,47.760153,1.212155,18/11/2015,18/11/2015,3,3,34166003,34166003,1052,1052,29/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,28/11/2015,3.17.01
UGC695,84203,84203,16.919929,1.0652,19/11/2015,19/11/2015,5,5,84203005,84203005,588,588,30/11/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/11/2015,3.17.01
M2,92200,92200,323.343383,-0.80669,20/11/2015,20/11/2015,40,40,92200040,92200040,1112,1102,1/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/11/2015,3.17.01
SKYS6,34166,34166,47.785996,1.191351,22/11/2015,22/11/2015,4,4,34166004,34166004,2471,2471,3/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,2/12/2015,3.17.01
SKYS6,34166,34166,47.799361,1.194131,26/11/2015,26/11/2015,5,5,34166005,34166005,2800,2800,7/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/12/2015,3.17.01
UGC695,84203,84203,16.904667,1.073199,26/11/2015,26/11/2015,6,6,84203006,84203006,178,178,7/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/12/2015,3.17.01
M2,92200,92200,323.362528,-0.785017,28/11/2015,28/11/2015,41,41,92200041,92200041,1014,1010,9/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,8/12/2015,3.17.01
SKYS6,34166,34166,47.782647,1.200194,29/11/2015,29/11/2015,6,6,34166006,34166006,2990,2990,10/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,9/12/2015,3.17.01
SA95-42,55763,55763,58.390255,-0.082616,1/12/2015,1/12/2015,29,29,55763029,55763029,3703,3688,12/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,11/12/2015,3.17.01
SKYS6,34166,34166,47.788971,1.184029,5/12/2015,5/12/2015,7,7,34166007,34166007,2917,2917,16/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,15/12/2015,3.17.01
M2,92200,92200,323.358019,-0.785587,6/12/2015,6/12/2015,42,42,92200042,92200042,984,982,17/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,16/12/2015,3.17.01
SKYS6,34166,34166,47.763169,1.300019,11/12/2015,11/12/2015,8,8,34166008,34166008,436,436,22/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,21/12/2015,3.17.01
3FGLJ2043.6+0001,85115,85115,310.867513,0.09706,16/12/2015,17/12/2015,9,9,85115009,85115009,423,423,27/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,26/12/2015,3.17.01
AEAQR,30295,30295,310.014602,-0.81677,17/12/2015,17/12/2015,39,39,30295039,30295039,104,95,28/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,27/12/2015,3.17.01
AEAQR,30295,30295,310.040889,-0.876816,17/12/2015,17/12/2015,40,40,30295040,30295040,1661,1634,28/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,27/12/2015,3.17.01
SKYS6,34166,34166,47.739676,1.196896,17/12/2015,18/12/2015,9,9,34166009,34166009,1165,1165,28/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,27/12/2015,3.17.01
3FGLJ2043.6+0001,85115,85115,310.873444,0.113553,20/12/2015,20/12/2015,10,10,85115010,85115010,203,203,31/12/2015,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/12/2015,3.17.01
SKYS6,34166,34166,47.785466,1.206941,23/12/2015,24/12/2015,10,10,34166010,34166010,4226,4226,3/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,2/1/2016,3.17.01
SAA-COLD-358-08,75158,75158,315.0064950000001,0.032609,24/12/2015,24/12/2015,13,13,75158013,75158013,69,0,4/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,3/1/2016,3.17.01
J215954.45-002150.17,85982,85982,329.947449,-0.295787,26/12/2015,26/12/2015,1,1,85982001,85982001,782,782,6/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,5/1/2016,3.17.01
Q0225-014,85489,85489,36.987034,-1.262507,27/12/2015,28/12/2015,6,6,85489006,85489006,839,839,7/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/1/2016,3.17.01
J215954.45-002150.17,85981,85981,329.981608,-0.306706,28/12/2015,28/12/2015,2,2,85981002,85981002,308,308,8/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,7/1/2016,3.17.01
SKYS6,34166,34166,47.778149,1.190306,29/12/2015,29/12/2015,11,11,34166011,34166011,4206,4206,9/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,8/1/2016,3.17.01
Q0225-014,85489,85489,36.996373,-1.238274,29/12/2015,29/12/2015,7,7,85489007,85489007,809,809,9/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,8/1/2016,3.17.01
Q2239+007,85517,85517,340.488861,1.024464,30/12/2015,31/12/2015,5,5,85517005,85517005,2257,2257,10/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,9/1/2016,3.17.01
J215954.45-002150.17,85981,85981,329.965047,-0.336013,3/1/2016,3/1/2016,3,3,85981003,85981003,533,533,14/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/1/2016,3.17.01
SA95SW,54350,54350,58.281382,0.062061,3/1/2016,4/1/2016,38,38,54350038,54350038,3371,3350,14/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,13/1/2016,3.17.01
GRB160117A,670793,670793,20.410922,-0.6321319999999999,18/1/2016,18/1/2016,1,1,670793001,670793001,4981,4981,29/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,28/1/2016,3.17.01
GRB160117A,670793,670793,20.389724,-0.638887,18/1/2016,18/1/2016,2,2,670793002,670793002,1662,1662,29/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,28/1/2016,3.17.01
NGC7603,49538,49538,349.709925,0.318706,19/1/2016,19/1/2016,8,8,49538008,49538008,1596,1596,30/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/1/2016,3.17.01
SAA-COLD-137-03,74311,74311,345.000336,0.037318,19/1/2016,19/1/2016,27,27,74311027,74311027,54,0,30/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,29/1/2016,3.17.01
GRB160117A,670793,670793,20.319505,-0.649134,20/1/2016,20/1/2016,3,3,670793003,670793003,4239,4239,31/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/1/2016,3.17.01
NGC7603,49538,49538,349.72176,0.278064,20/1/2016,20/1/2016,9,9,49538009,49538009,3510,3510,31/1/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,30/1/2016,3.17.01
Q0000-001,85520,85520,0.837039,0.167904,21/1/2016,21/1/2016,5,5,85520005,85520005,391,391,1/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,31/1/2016,3.17.01
Q0003-006,85511,85511,1.419958,-0.34977800000000003,21/1/2016,21/1/2016,6,6,85511006,85511006,1086,1086,1/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,31/1/2016,3.17.01
Q0008-008,85521,85521,2.7083630000000003,-0.482768,22/1/2016,22/1/2016,7,7,85521007,85521007,599,599,2/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,1/2/2016,3.17.01
PG2349-014,49544,49544,357.969573,-1.115263,25/1/2016,25/1/2016,8,8,49544008,49544008,589,589,5/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,4/2/2016,3.17.01
Q0008-008,85521,85521,2.712747,-0.507452,26/1/2016,27/1/2016,8,8,85521008,85521008,110,110,6/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/2/2016,3.17.01
RF0379,49562,49562,38.646314,0.826159,27/1/2016,27/1/2016,3,3,49562003,49562003,629,629,7/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_0,6/2/2016,3.17.01
SA95SW,54350,54350,58.273791,0.029918,4/2/2016,4/2/2016,39,39,54350039,54350039,1467,1461,15/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,14/2/2016,3.17.02
Q0008-008,85521,85521,2.711075,-0.474955,4/2/2016,4/2/2016,9,9,85521009,85521009,1078,1078,15/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,14/2/2016,3.17.02
Q0107-005,85522,85522,17.553485000000002,-0.254896,5/2/2016,7/2/2016,5,5,85522005,85522005,3407,3407,16/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,15/2/2016,3.17.02
SAA-COLD-133-02,74708,74708,4.963927,0.006741,5/2/2016,5/2/2016,37,37,74708037,74708037,63,0,16/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,15/2/2016,3.17.02
MRK590,80903,80903,33.556102,-0.746624,5/2/2016,6/2/2016,1,1,80903001,80903001,6882,6839,16/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,15/2/2016,3.17.02
SAA-COLD-133-02,74708,74708,4.973101,0.047234,6/2/2016,6/2/2016,38,38,74708038,74708038,83,0,17/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,16/2/2016,3.17.02
Q0107-005,85522,85522,17.575014000000003,-0.20245,7/2/2016,8/2/2016,6,6,85522006,85522006,1710,1710,18/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,17/2/2016,3.17.02
GD50(CLOCKED),54300,54300,57.211009,-0.956,9/2/2016,9/2/2016,29,29,54300029,54300029,257,255,20/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,19/2/2016,3.17.02
GD50(CLOCKED),54300,54300,57.209064,-0.978602,9/2/2016,9/2/2016,30,30,54300030,54300030,1117,1112,20/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,19/2/2016,3.17.02
MRK1018,80898,80898,31.514519,-0.256992,11/2/2016,11/2/2016,1,1,80898001,80898001,3774,3754,22/2/2016,HEA_27JUL2015_V6.17_SWIFT_REL4.5(BLD34)_27JUL2015_SDCPATCH_1,21/2/2016,3.17.02
