65.850006	48.30681
65.95	48.224983
66.05	48.153343
66.149994	48.083225
66.25	48.013603
66.350006	47.867634
66.45	47.727966
66.55	47.308838
66.649994	46.894012
66.75	46.6639
66.850006	46.43517
66.95	46.426838
67.05	46.41384
67.149994	46.30025
67.25	46.182976
67.350006	46.089848
67.45	45.990734
67.55	46.044006
67.649994	46.098648
67.75	45.793324
67.850006	45.48433
67.95	45.173496
68.05	44.86321
68.149994	44.74641
68.25	44.628323
68.350006	44.727535
68.45	44.82627
68.55	44.70977
68.649994	44.585197
68.75	44.39305
68.850006	44.19738
68.95	44.144962
69.05	44.091217
69.149994	43.253906
69.25	42.41246
69.350006	41.693825
69.45	40.96001
69.55	40.596527
69.649994	40.23265
69.75	39.904335
69.850006	39.573288
69.95	39.41624
70.05	39.26321
70.149994	39.44114
70.25	39.618984
70.350006	39.437416
70.45	39.23683
70.55	39.285294
70.649994	39.328167
70.75	38.955925
70.850006	38.57283
70.95	38.129772
71.05	37.693382
71.149994	37.48399
71.25	37.2656
71.350006	37.24228
71.45	37.22349
71.55	37.386982
71.649994	37.54816
71.75	37.337032
71.850006	37.122574
71.95	37.268074
72.05	37.40747
72.149994	37.11731
72.25	36.837414
72.350006	36.67597
72.45	36.518333
72.55	36.595943
72.649994	36.66945
72.75	36.38872
72.850006	36.105198
72.95	36.15316
73.05	36.200348
73.149994	36.18019
73.25	36.160397
73.350006	35.956814
73.45	35.743507
73.55	35.722008
73.649994	35.693245
73.75	35.6063
73.850006	35.511063
73.95	35.50929
74.05	35.511135
74.149994	35.46884
74.25	35.438118
74.350006	35.46055
74.45	35.47647
74.55	35.48329
74.649994	35.483944
74.75	34.79925
74.850006	34.122555
74.95	33.7513
75.05	33.37923
75.149994	33.368286
75.25	33.345753
75.350006	33.234047
75.45	33.11932
75.55	32.973732
75.649994	32.827583
75.75	32.998257
75.850006	33.168156
75.95	33.424232
76.05	33.680046
76.149994	33.60714
76.25	33.520164
76.350006	33.509693
76.45	33.489605
76.55	33.568882
76.649994	33.645344
76.75	32.791542
76.850006	31.937572
76.95	31.67901
77.05	31.424923
77.149994	31.085419
77.25	30.752834
77.350006	30.727108
77.45	30.711187
77.55	30.51167
77.649994	30.307545
77.75	29.315231
77.850006	28.327993
77.95	26.479635
78.05	24.625761
78.149994	21.740746
78.25	18.841215
78.350006	15.905779
78.45	12.972234
78.55	11.640332
78.649994	10.309477
78.75	7.8477297
78.850006	5.387432
78.95	4.7001214
79.05	4.012748
79.149994	3.7288532
79.25	3.4472113
79.350006	3.4712884
79.45	3.4953296
79.55	3.5123763
79.649994	3.5307217
79.75	3.7094648
79.850006	3.8895218
79.95	3.9454107
80.05	4.0025477
80.149994	4.0602956
80.25	4.1177893
80.350006	4.1745343
80.45	4.230474
80.55	4.2875867
80.649994	4.3457313
80.75	4.4025245
80.850006	4.45898
80.95	4.516537
81.05	4.573585
81.149994	4.630782
81.25	4.6876497
81.350006	4.7444096
81.45	4.7994094
81.55	4.8557854
81.649994	4.911241
81.75	4.9686017
81.850006	5.02382
81.95	5.081083
82.05	5.135906
82.149994	5.1900873
82.25	5.2453814
82.350006	5.3029356
82.45	5.3578534
82.55	5.4126687
82.649994	5.4658036
82.75	5.523255
82.850006	5.577137
82.95	5.632007
83.05	5.688196
83.149994	5.7444053
83.25	5.7978845
83.350006	5.853538
83.45	5.9073267
83.55	5.9654865
83.649994	6.015312
83.75	6.066749
83.850006	6.118044
83.95	6.1664486
84.05	6.2069283
84.149994	6.237181
84.25	6.248975
84.350006	6.250957
84.45	6.2244377
84.55	6.190947
84.649994	6.089324
84.75	6.004817
84.850006	5.833955
84.95	5.63181
