RA;DEC;countrates_0.3-10keV(ph.s-1);countrates_error_0.3-10keV(ph.s-1);exposure_time(s);countrates_0.3-1keV(ph.s-1);countrates_error_0.3-1keV(ph.s-1);upper_limit_0.3-1keV(ph.s-1);countrates_1-2keV(ph.s-1);countrates_error_1-2keV(ph.s-1);upper_limit_1-2keV(ph.s-1);countrates_2-10keV(ph.s-1);countrates_error_2-10keV(ph.s-1);upper_limit_2-10keV(ph.s-1)
23:43:52.401;+00:10:45.911;2.738E-03;7.700E-04;7583.7;1.474E-03;5.500E-04;-9.990E+02;6.318E-04;3.795E-04;-9.990E+02;6.318E-04;3.795E-04;-9.990E+02
02:43:02.933;+00:46:27.436;2.134E-02;1.200E-03;16559.5;9.373E-03;7.760E-04;-9.990E+02;8.259E-03;7.280E-04;-9.990E+02;3.712E-03;4.880E-04;-9.990E+02
02:43:00.663;+00:41:57.929;2.393E-03;4.600E-04;14841.0;1.276E-03;3.373E-04;-9.990E+02;4.787E-04;2.085E-04;-9.990E+02;6.382E-04;2.392E-04;-9.990E+02
02:43:38.256;+00:44:33.726;2.842E-03;5.100E-04;15101.3;1.243E-03;3.378E-04;-9.990E+02;1.066E-03;3.113E-04;-9.990E+02;5.328E-04;2.186E-04;-9.990E+02
02:42:35.394;+00:46:04.531;3.066E-03;5.400E-04;13406.0;6.570E-04;2.472E-04;-9.990E+02;1.533E-03;3.839E-04;-9.990E+02;8.760E-04;2.863E-04;-9.990E+02
02:43:28.057;+00:55:52.294;4.896E-03;7.000E-04;10275.0;2.447E-03;5.155E-04;-9.990E+02;1.049E-03;3.373E-04;-9.990E+02;1.399E-03;3.882E-04;-9.990E+02
02:43:55.900;+00:42:56.746;8.948E-03;9.300E-04;9611.8;4.473E-03;-9.291E-01;3.280E-03;3.480E-03;5.912E-04;-9.990E+02;5.469E-03;7.307E-04;-9.990E+02
02:42:40.426;+00:57:25.063;1.659E-01;4.000E-03;4770.1;7.411E-02;2.667E-03;-9.990E+02;5.477E-02;2.311E-03;-9.990E+02;3.706E-02;1.867E-03;-9.990E+02
02:43:36.868;+00:31:30.610;3.401E-02;2.300E-03;4029.5;1.020E-02;1.278E-03;-9.990E+02;2.381E-02;1.959E-03;-9.990E+02;7.594E-03;-2.298E+00;2.246E-02
22:17:37.627;+00:39:50.256;2.668E-03;7.700E-04;6245.3;3.336E-04;2.703E-04;-9.990E+02;1.668E-03;6.062E-04;-9.990E+02;6.671E-04;3.850E-04;-9.990E+02
22:17:52.751;+00:34:31.371;3.172E-03;8.600E-04;5807.6;1.586E-03;6.065E-04;-9.990E+02;1.983E-03;-8.591E-01;5.236E-03;1.586E-03;6.065E-04;-9.990E+02
22:17:08.724;+00:27:15.684;1.680E-03;7.000E-04;6393.4;3.360E-04;3.245E-04;-9.990E+02;1.008E-03;5.664E-04;-9.990E+02;3.360E-04;3.245E-04;-9.990E+02
22:17:14.950;+00:26:16.948;6.252E-03;1.300E-03;6174.1;2.405E-03;7.526E-04;-9.990E+02;2.885E-03;8.895E-04;-9.990E+02;9.615E-04;4.995E-04;-9.990E+02
02:28:07.876;-01:15:39.431;7.652E-03;1.100E-03;7630.8;2.551E-03;6.443E-04;-9.990E+02;2.551E-03;6.443E-04;-9.990E+02;2.551E-03;6.443E-04;-9.990E+02
02:28:28.034;-01:10:42.058;2.283E-03;6.500E-04;8319.3;2.283E-04;2.068E-04;-9.990E+02;1.370E-03;5.023E-04;-9.990E+02;6.851E-04;3.545E-04;-9.990E+02
02:27:43.032;-01:14:59.887;2.675E-03;7.000E-04;8251.0;1.873E-03;5.855E-04;-9.990E+02;2.675E-04;2.227E-04;-9.990E+02;5.350E-04;3.118E-04;-9.990E+02
02:28:16.160;-01:06:35.723;2.132E-03;6.400E-04;8319.9;1.280E-03;5.004E-04;-9.990E+02;4.265E-04;2.909E-04;-9.990E+02;4.265E-04;2.909E-04;-9.990E+02
02:27:37.885;-01:14:02.660;1.674E-03;5.700E-04;8309.1;4.782E-04;3.032E-04;-9.990E+02;4.782E-04;3.032E-04;-9.990E+02;7.176E-04;3.699E-04;-9.990E+02
02:27:37.335;-01:09:18.761;5.127E-03;9.600E-04;8057.4;7.325E-04;3.566E-04;-9.990E+02;2.197E-03;6.103E-04;-9.990E+02;2.197E-03;6.103E-04;-9.990E+02
02:28:07.417;-01:26:02.295;2.571E-03;7.800E-04;7579.6;3.673E-04;-7.792E-01;3.402E-03;1.543E-03;6.162E-04;-9.990E+02;1.028E-03;4.992E-04;-9.990E+02
02:27:19.009;-01:18:13.291;1.827E-03;6.900E-04;7978.5;4.568E-04;3.411E-04;-9.990E+02;4.568E-04;3.411E-04;-9.990E+02;9.136E-04;4.884E-04;-9.990E+02
23:35:17.708;+01:03:07.056;2.138E-02;2.600E-03;3575.9;5.201E-03;1.263E-03;-9.990E+02;1.329E-02;2.080E-03;-9.990E+02;2.889E-03;9.657E-04;-9.990E+02
23:35:21.678;+00:57:52.502;2.450E-03;9.600E-04;4034.4;5.958E-04;-9.590E-01;3.237E-03;1.470E-03;7.200E-04;-9.990E+02;9.799E-04;6.000E-04;-9.990E+02
20:48:58.573;+00:27:19.946;4.793E-03;1.300E-03;3971.9;1.743E-03;7.583E-04;-9.990E+02;3.050E-03;1.029E-03;-9.990E+02;0.000E+00;-1.299E+00;2.880E-03
20:47:50.241;+00:26:11.141;5.997E-03;1.800E-03;3690.7;9.992E-04;7.615E-04;-9.990E+02;1.999E-03;1.038E-03;-9.990E+02;2.999E-03;1.315E-03;-9.990E+02
01:25:28.956;-00:05:54.410;5.252E-02;3.600E-03;4196.2;1.415E-02;1.886E-03;-9.990E+02;2.160E-02;2.314E-03;-9.990E+02;1.676E-02;2.057E-03;-9.990E+02
01:25:11.830;-00:01:28.435;1.836E-03;7.700E-04;4555.7;4.948E-04;-7.692E-01;2.022E-03;9.179E-04;5.670E-04;-9.990E+02;9.179E-04;5.670E-04;-9.990E+02
01:25:23.415;-00:10:55.873;2.286E-03;8.500E-04;4645.7;4.572E-04;3.764E-04;-9.990E+02;4.572E-04;3.764E-04;-9.990E+02;1.371E-03;6.679E-04;-9.990E+02
01:24:47.386;-00:02:49.459;3.582E-03;1.100E-03;4695.5;5.117E-04;4.141E-04;-9.990E+02;5.117E-04;4.141E-04;-9.990E+02;2.559E-03;9.059E-04;-9.990E+02
01:25:44.339;-00:15:43.126;2.633E-03;1.000E-03;4336.4;1.505E-03;7.619E-04;-9.990E+02;1.128E-03;6.667E-04;-9.990E+02;1.881E-03;-9.990E-01;2.486E-03
22:33:05.117;+00:44:20.212;1.931E-03;8.500E-04;3977.8;3.218E-04;3.465E-04;-9.990E+02;6.435E-04;4.904E-04;-9.990E+02;9.656E-04;6.015E-04;-9.990E+02
22:33:31.547;+00:43:09.569;1.831E-03;8.300E-04;3910.8;1.374E-03;7.553E-04;-9.990E+02;6.105E-04;-8.292E-01;3.029E-03;4.579E-04;4.316E-04;-9.990E+02
22:33:47.997;+00:43:34.236;2.795E-03;1.000E-03;3801.4;1.397E-03;7.000E-04;-9.990E+02;1.397E-03;7.000E-04;-9.990E+02;6.988E-04;-9.990E-01;3.078E-03
01:10:59.361;+00:26:01.241;2.355E-03;4.800E-04;13505.0;0.000E+00;-4.795E-01;8.616E-04;7.849E-04;2.753E-04;-9.990E+02;1.570E-03;3.953E-04;-9.990E+02
01:10:38.988;+00:22:05.402;1.136E-03;3.400E-04;14745.7;1.010E-03;3.238E-04;-9.990E+02;1.262E-04;1.133E-04;-9.990E+02;7.569E-04;-3.397E-01;8.341E-04
01:10:29.962;+00:26:22.434;7.921E-04;2.900E-04;15127.6;6.789E-04;2.673E-04;-9.990E+02;8.806E-05;-2.897E-01;7.485E-04;1.132E-04;1.080E-04;-9.990E+02
01:10:42.960;+00:20:10.609;1.644E-03;4.000E-04;14200.1;1.480E-03;3.758E-04;-9.990E+02;1.828E-04;-3.996E-01;1.085E-03;1.644E-04;1.273E-04;-9.990E+02
01:10:28.435;+00:27:07.261;1.631E-03;4.000E-04;15167.4;1.449E-03;3.724E-04;-9.990E+02;1.813E-04;-3.996E-01;1.198E-03;1.812E-04;1.310E-04;-9.990E+02
01:10:33.628;+00:29:31.844;7.768E-04;3.000E-04;14298.9;2.590E-04;1.714E-04;-9.990E+02;1.295E-04;1.224E-04;-9.990E+02;3.885E-04;2.082E-04;-9.990E+02
01:11:12.615;+00:29:10.746;1.272E-03;3.700E-04;13282.0;1.413E-04;1.252E-04;-9.990E+02;2.827E-04;1.765E-04;-9.990E+02;8.482E-04;3.017E-04;-9.990E+02
01:10:27.268;+00:27:41.094;1.048E-03;3.300E-04;14956.6;1.048E-03;3.300E-04;-9.990E+02;2.328E-04;-3.297E-01;1.155E-03;6.984E-04;-3.297E-01;1.155E-03
01:11:19.807;+00:25:26.002;1.735E-03;4.200E-04;13456.0;4.733E-04;2.189E-04;-9.990E+02;7.884E-04;2.839E-04;-9.990E+02;4.733E-04;2.189E-04;-9.990E+02
01:11:19.817;+00:26:51.461;2.511E-03;5.000E-04;13215.2;2.068E-03;4.556E-04;-9.990E+02;2.954E-04;1.722E-04;-9.990E+02;1.477E-04;1.222E-04;-9.990E+02
01:11:14.086;+00:19:56.418;2.172E-03;4.700E-04;14077.9;1.086E-03;3.357E-04;-9.990E+02;9.303E-04;3.113E-04;-9.990E+02;1.551E-04;1.282E-04;-9.990E+02
01:11:24.463;+00:26:43.626;2.740E-03;5.300E-04;13287.5;1.066E-03;3.327E-04;-9.990E+02;9.131E-04;3.101E-04;-9.990E+02;7.614E-04;2.819E-04;-9.990E+02
01:11:30.155;+00:25:05.328;1.642E-03;4.300E-04;13288.1;2.052E-04;1.522E-04;-9.990E+02;8.208E-04;3.043E-04;-9.990E+02;6.156E-04;2.646E-04;-9.990E+02
01:11:16.637;+00:32:51.792;1.920E-03;4.700E-04;12322.7;4.800E-04;2.350E-04;-9.990E+02;6.400E-04;2.678E-04;-9.990E+02;7.996E-04;3.006E-04;-9.990E+02
01:11:28.972;+00:33:08.514;4.692E-03;7.600E-04;9003.5;2.816E-03;5.860E-04;-9.990E+02;1.877E-03;4.853E-04;-9.990E+02;1.954E-03;-7.592E-01;6.202E-03
01:11:29.901;+00:34:30.592;1.988E-02;1.600E-03;7234.4;7.542E-03;1.011E-03;-9.990E+02;5.484E-03;8.337E-04;-9.990E+02;6.856E-03;9.263E-04;-9.990E+02
21:11:18.574;-01:13:50.673;4.513E-03;1.200E-03;4222.1;3.385E-03;1.050E-03;-9.990E+02;1.129E-03;6.000E-04;-9.990E+02;0.000E+00;-1.199E+00;7.467E-03
21:11:25.778;-01:04:00.924;2.675E-03;9.500E-04;4617.1;8.916E-04;5.637E-04;-9.990E+02;4.459E-04;3.990E-04;-9.990E+02;1.337E-03;6.967E-04;-9.990E+02
21:11:23.058;-01:20:59.584;2.930E-03;1.000E-03;4790.8;1.256E-03;6.471E-04;-9.990E+02;1.675E-03;7.647E-04;-9.990E+02;1.465E-03;-9.990E-01;2.766E-03
21:11:56.765;-01:15:47.143;3.619E-03;1.200E-03;3705.2;1.552E-03;-1.199E+00;7.974E-03;3.619E-03;1.200E-03;-9.990E+02;1.810E-03;-1.199E+00;7.974E-03
23:56:03.843;-00:23:52.873;1.016E-02;1.100E-03;8788.8;4.967E-03;7.333E-04;-9.990E+02;4.741E-03;7.333E-04;-9.990E+02;4.516E-04;2.273E-04;-9.990E+02
23:55:33.620;-00:28:12.112;2.917E-03;6.700E-04;7256.9;1.094E-03;4.264E-04;-9.990E+02;1.459E-03;4.934E-04;-9.990E+02;3.647E-04;2.436E-04;-9.990E+02
23:56:26.599;-00:23:33.580;1.275E-03;4.600E-04;9222.9;6.374E-04;3.286E-04;-9.990E+02;6.374E-04;3.286E-04;-9.990E+02;1.594E-04;-4.595E-01;2.110E-03
23:56:30.208;-00:24:57.979;1.435E-03;4.900E-04;9359.8;8.607E-04;3.796E-04;-9.990E+02;5.737E-04;3.106E-04;-9.990E+02;1.793E-04;-4.895E-01;1.898E-03
23:56:05.029;-00:34:47.735;5.397E-03;9.400E-04;9516.8;1.408E-03;4.641E-04;-9.990E+02;2.816E-03;6.463E-04;-9.990E+02;1.173E-03;4.289E-04;-9.990E+02
23:56:26.712;-00:37:29.957;2.776E-03;8.500E-04;8191.0;1.388E-03;6.046E-04;-9.990E+02;1.388E-03;6.046E-04;-9.990E+02;6.035E-04;-8.491E-01;4.589E-03
23:56:07.682;-00:39:54.050;3.777E-03;9.900E-04;8434.2;1.416E-03;6.223E-04;-9.990E+02;1.416E-03;6.223E-04;-9.990E+02;9.439E-04;5.091E-04;-9.990E+02
23:56:21.643;-00:38:41.855;2.287E-03;8.100E-04;8100.6;7.620E-04;4.486E-04;-9.990E+02;1.143E-03;5.545E-04;-9.990E+02;3.811E-04;3.178E-04;-9.990E+02
23:56:35.827;-00:40:15.020;3.586E-03;1.200E-03;7871.1;1.435E-03;7.459E-04;-9.990E+02;7.173E-04;5.514E-04;-9.990E+02;1.435E-03;7.459E-04;-9.990E+02
00:22:40.187;+01:18:16.671;3.016E-03;5.900E-04;13456.2;2.293E-03;5.078E-04;-9.990E+02;7.240E-04;2.838E-04;-9.990E+02;0.000E+00;-5.894E-01;7.986E-04
00:22:37.076;+01:15:35.687;9.690E-04;3.600E-04;13484.3;7.366E-04;-3.596E-01;9.148E-04;4.153E-04;2.371E-04;-9.990E+02;5.538E-04;2.722E-04;-9.990E+02
00:22:35.661;+01:22:04.215;8.155E-03;9.000E-04;13475.7;3.241E-03;5.550E-04;-9.990E+02;2.554E-03;4.950E-04;-9.990E+02;2.357E-03;4.725E-04;-9.990E+02
00:22:15.884;+01:17:14.101;1.630E-03;4.400E-04;13484.3;7.130E-04;2.910E-04;-9.990E+02;6.111E-04;2.697E-04;-9.990E+02;3.056E-04;1.916E-04;-9.990E+02
00:22:30.657;+01:22:24.681;2.130E-03;5.100E-04;13484.3;6.390E-04;2.810E-04;-9.990E+02;4.260E-04;2.290E-04;-9.990E+02;1.065E-03;3.643E-04;-9.990E+02
00:22:27.753;+01:24:13.247;2.340E-03;5.300E-04;13484.3;5.200E-04;2.504E-04;-9.990E+02;9.100E-04;3.320E-04;-9.990E+02;9.100E-04;3.320E-04;-9.990E+02
00:22:56.997;+01:21:28.419;4.560E-03;7.000E-04;13484.3;1.773E-03;4.362E-04;-9.990E+02;1.900E-03;4.523E-04;-9.990E+02;8.865E-04;3.069E-04;-9.990E+02
00:22:21.046;+01:24:41.533;1.272E-03;4.100E-04;13249.1;6.362E-04;2.910E-04;-9.990E+02;3.181E-04;2.050E-04;-9.990E+02;3.181E-04;2.050E-04;-9.990E+02
00:22:03.266;+01:19:35.139;1.380E-03;4.200E-04;13484.3;1.150E-04;1.216E-04;-9.990E+02;8.049E-04;3.205E-04;-9.990E+02;4.600E-04;2.432E-04;-9.990E+02
00:23:03.278;+01:15:32.299;1.290E-02;1.100E-03;13484.3;6.388E-03;7.621E-04;-9.990E+02;3.809E-03;5.893E-04;-9.990E+02;2.703E-03;4.950E-04;-9.990E+02
00:22:31.574;+01:09:07.321;9.690E-04;3.700E-04;13484.3;4.798E-04;-3.696E-01;8.029E-04;3.633E-04;2.232E-04;-9.990E+02;6.058E-04;2.937E-04;-9.990E+02
00:22:36.692;+01:08:50.593;2.970E-03;6.000E-04;13484.3;2.228E-03;5.160E-04;-9.990E+02;5.940E-04;2.700E-04;-9.990E+02;1.485E-04;1.320E-04;-9.990E+02
00:22:31.271;+01:08:12.098;2.046E-03;5.100E-04;13445.7;9.445E-04;3.483E-04;-9.990E+02;7.870E-04;3.172E-04;-9.990E+02;3.148E-04;1.990E-04;-9.990E+02
00:22:52.757;+01:27:17.105;4.667E-03;7.600E-04;13464.1;1.333E-03;4.180E-04;-9.990E+02;2.000E-03;5.130E-04;-9.990E+02;1.333E-03;4.180E-04;-9.990E+02
01:34:40.772;+00:37:00.592;8.838E-03;9.200E-04;12351.9;3.074E-03;5.185E-04;-9.990E+02;2.818E-03;5.018E-04;-9.990E+02;2.946E-03;5.102E-04;-9.990E+02
01:34:24.565;+00:37:30.690;6.862E-03;8.400E-04;13006.6;3.563E-03;6.262E-04;-9.990E+02;2.375E-03;5.116E-04;-9.990E+02;9.241E-04;3.207E-04;-9.990E+02
01:34:50.274;+00:35:32.984;2.743E-03;5.600E-04;13071.3;1.371E-03;3.953E-04;-9.990E+02;6.095E-04;2.635E-04;-9.990E+02;7.619E-04;2.965E-04;-9.990E+02
01:34:18.127;+00:34:48.303;2.505E-03;5.200E-04;12832.4;9.393E-04;3.152E-04;-9.990E+02;7.827E-04;2.915E-04;-9.990E+02;7.827E-04;2.915E-04;-9.990E+02
01:34:53.298;+00:33:32.011;1.087E-03;3.700E-04;12949.6;4.077E-04;-3.696E-01;1.023E-03;4.659E-04;2.383E-04;-9.990E+02;6.212E-04;2.759E-04;-9.990E+02
01:34:16.659;+00:32:56.062;9.594E-04;3.500E-04;13275.5;1.920E-04;1.571E-04;-9.990E+02;5.758E-04;2.714E-04;-9.990E+02;1.920E-04;1.571E-04;-9.990E+02
01:34:58.324;+00:36:06.077;1.833E-03;4.700E-04;12172.8;2.036E-04;1.544E-04;-9.990E+02;8.147E-04;3.089E-04;-9.990E+02;8.147E-04;3.089E-04;-9.990E+02
01:34:57.561;+00:39:42.107;8.740E-04;3.400E-04;13128.6;2.185E-04;1.700E-04;-9.990E+02;4.370E-04;2.413E-04;-9.990E+02;2.185E-04;1.700E-04;-9.990E+02
01:34:41.679;+00:43:29.198;1.250E-03;4.000E-04;11797.2;1.562E-04;1.389E-04;-9.990E+02;4.686E-04;2.444E-04;-9.990E+02;6.251E-04;2.833E-04;-9.990E+02
01:35:04.927;+00:40:57.110;1.494E-03;4.400E-04;13246.4;2.716E-04;1.877E-04;-9.990E+02;9.506E-04;3.520E-04;-9.990E+02;2.716E-04;1.877E-04;-9.990E+02
01:34:36.014;+00:26:21.334;1.689E-03;4.900E-04;12188.0;5.067E-04;2.709E-04;-9.990E+02;8.442E-04;3.459E-04;-9.990E+02;3.378E-04;2.191E-04;-9.990E+02
01:34:57.604;+00:27:39.987;1.545E-03;4.700E-04;11778.8;7.724E-04;3.310E-04;-9.990E+02;7.724E-04;3.310E-04;-9.990E+02;3.089E-04;-4.695E-01;1.699E-03
01:34:31.881;+00:25:45.503;1.727E-03;5.000E-04;11229.5;8.634E-04;3.537E-04;-9.990E+02;6.475E-04;3.049E-04;-9.990E+02;2.158E-04;1.768E-04;-9.990E+02
01:35:11.575;+00:43:40.582;1.383E-03;4.600E-04;12769.2;6.917E-04;-4.595E-01;1.824E-03;1.107E-03;4.054E-04;-9.990E+02;2.767E-04;2.027E-04;-9.990E+02
00:50:30.704;+00:11:26.289;3.890E-03;1.100E-03;4313.5;2.222E-03;8.643E-04;-9.990E+02;5.557E-04;4.164E-04;-9.990E+02;1.111E-03;5.893E-04;-9.990E+02
00:50:22.520;+00:09:26.822;2.015E-02;2.300E-03;4589.7;8.757E-03;1.479E-03;-9.990E+02;5.694E-03;1.205E-03;-9.990E+02;5.694E-03;1.205E-03;-9.990E+02
00:51:15.484;+00:07:19.819;1.984E-03;8.300E-04;4660.9;1.190E-03;6.640E-04;-9.990E+02;5.607E-04;-8.292E-01;2.619E-03;7.934E-04;5.257E-04;-9.990E+02
03:03:40.071;-01:02:13.924;4.203E-04;1.300E-04;41759.1;4.669E-05;4.420E-05;-9.990E+02;1.401E-04;7.713E-05;-9.990E+02;2.335E-04;9.533E-05;-9.990E+02
03:03:36.504;-01:01:57.588;6.717E-04;1.600E-04;45029.5;1.975E-04;8.421E-05;-9.990E+02;3.161E-04;1.095E-04;-9.990E+02;1.581E-04;7.832E-05;-9.990E+02
03:03:49.102;-01:06:13.181;8.915E-03;4.900E-04;43404.4;6.659E-04;1.322E-04;-9.990E+02;2.034E-03;2.333E-04;-9.990E+02;6.214E-03;4.122E-04;-9.990E+02
03:03:41.468;-01:00:54.561;3.785E-04;1.300E-04;42179.8;1.577E-04;8.412E-05;-9.990E+02;1.577E-04;8.412E-05;-9.990E+02;6.305E-05;5.429E-05;-9.990E+02
03:03:29.231;-01:05:06.376;1.145E-03;1.900E-04;46083.8;2.544E-04;9.087E-05;-9.990E+02;5.512E-04;1.322E-04;-9.990E+02;3.392E-04;1.074E-04;-9.990E+02
03:03:42.647;-01:08:09.957;3.469E-04;1.200E-04;44530.2;1.388E-04;7.600E-05;-9.990E+02;1.041E-04;6.560E-05;-9.990E+02;1.041E-04;6.560E-05;-9.990E+02
03:03:26.080;-01:03:01.853;4.806E-04;1.400E-04;43802.2;1.311E-04;7.175E-05;-9.990E+02;1.748E-04;8.312E-05;-9.990E+02;1.748E-04;8.312E-05;-9.990E+02
03:03:25.813;-01:05:14.806;5.310E-04;1.400E-04;44831.3;1.226E-04;6.671E-05;-9.990E+02;2.043E-04;8.235E-05;-9.990E+02;2.043E-04;8.235E-05;-9.990E+02
03:04:00.599;-01:06:52.196;9.045E-04;1.800E-04;43139.8;2.513E-04;9.643E-05;-9.990E+02;4.021E-04;1.221E-04;-9.990E+02;2.513E-04;9.643E-05;-9.990E+02
03:03:57.306;-01:09:06.844;2.090E-03;2.700E-04;43095.2;8.458E-04;1.718E-04;-9.990E+02;7.465E-04;1.595E-04;-9.990E+02;4.976E-04;1.350E-04;-9.990E+02
03:03:18.539;-01:03:47.523;4.492E-04;1.400E-04;38137.8;2.807E-04;1.133E-04;-9.990E+02;5.614E-05;5.067E-05;-9.990E+02;1.123E-04;7.333E-05;-9.990E+02
03:03:33.138;-00:57:58.548;5.701E-04;1.600E-04;35453.8;8.143E-05;5.964E-05;-9.990E+02;4.886E-04;1.455E-04;-9.990E+02;1.425E-04;-1.598E-01;5.385E-04
03:03:17.118;-01:03:51.550;7.797E-04;1.700E-04;37772.0;1.114E-04;-1.698E-01;6.447E-04;3.899E-04;1.159E-04;-9.990E+02;3.899E-04;1.159E-04;-9.990E+02
03:03:56.924;-00:58:30.502;4.551E-04;1.400E-04;43379.6;1.517E-04;8.400E-05;-9.990E+02;2.023E-04;9.100E-05;-9.990E+02;1.012E-04;6.650E-05;-9.990E+02
03:04:04.852;-00:59:21.312;3.381E-04;1.200E-04;45138.4;7.514E-05;5.520E-05;-9.990E+02;7.514E-05;5.520E-05;-9.990E+02;1.879E-04;9.000E-05;-9.990E+02
03:03:54.789;-00:57:15.036;4.778E-04;1.400E-04;42886.8;5.973E-05;5.011E-05;-9.990E+02;1.791E-04;8.842E-05;-9.990E+02;2.389E-04;1.032E-04;-9.990E+02
03:03:49.207;-00:56:19.605;1.481E-03;2.400E-04;40959.3;2.743E-04;1.038E-04;-9.990E+02;8.226E-04;1.816E-04;-9.990E+02;3.840E-04;1.232E-04;-9.990E+02
03:03:40.100;-01:11:33.156;3.455E-04;1.200E-04;45796.3;8.636E-05;6.067E-05;-9.990E+02;8.636E-05;6.067E-05;-9.990E+02;1.727E-04;8.667E-05;-9.990E+02
03:03:40.637;-01:12:01.343;3.099E-04;1.200E-04;45785.2;4.427E-05;4.588E-05;-9.990E+02;1.771E-04;9.176E-05;-9.990E+02;8.852E-05;6.494E-05;-9.990E+02
03:04:17.825;-01:05:42.212;1.461E-03;2.300E-04;40884.0;2.338E-04;9.324E-05;-9.990E+02;4.675E-04;1.305E-04;-9.990E+02;7.597E-04;1.678E-04;-9.990E+02
03:03:25.627;-01:12:14.249;5.595E-04;1.600E-04;36874.6;2.486E-04;1.088E-04;-9.990E+02;1.243E-04;7.680E-05;-9.990E+02;1.865E-04;8.960E-05;-9.990E+02
03:03:17.444;-01:11:09.681;1.823E-03;2.700E-04;30982.8;7.508E-04;1.712E-04;-9.990E+02;9.652E-04;1.976E-04;-9.990E+02;1.072E-04;6.520E-05;-9.990E+02
03:03:52.743;-01:14:07.258;8.284E-04;1.900E-04;40964.9;2.485E-04;1.029E-04;-9.990E+02;3.313E-04;1.187E-04;-9.990E+02;2.485E-04;1.029E-04;-9.990E+02
03:03:18.154;-00:55:12.747;7.351E-03;5.200E-04;21589.9;6.125E-04;1.462E-04;-9.990E+02;3.472E-03;3.575E-04;-9.990E+02;3.266E-03;3.494E-04;-9.990E+02
03:04:04.360;-01:13:26.108;5.487E-04;1.600E-04;42869.6;1.646E-04;9.043E-05;-9.990E+02;1.646E-04;9.043E-05;-9.990E+02;2.195E-04;1.043E-04;-9.990E+02
03:04:28.268;-01:00:54.836;1.693E-03;2.800E-04;31981.8;7.899E-04;1.890E-04;-9.990E+02;3.385E-04;1.260E-04;-9.990E+02;5.642E-04;1.610E-04;-9.990E+02
03:04:36.253;-01:04:06.546;1.556E-03;2.900E-04;27749.4;9.333E-04;2.263E-04;-9.990E+02;4.667E-04;1.627E-04;-9.990E+02;1.556E-04;9.195E-05;-9.990E+02
03:04:41.982;-01:03:13.684;9.745E-03;7.200E-04;20165.5;2.952E-04;1.271E-04;-9.990E+02;1.181E-03;2.541E-04;-9.990E+02;8.267E-03;6.607E-04;-9.990E+02
03:04:33.492;-00:54:08.012;2.716E+00;1.300E-02;797.3;9.446E-01;7.600E-03;-9.990E+02;8.267E-01;7.100E-03;-9.990E+02;9.446E-01;7.600E-03;-9.990E+02
03:04:23.327;-01:16:51.606;2.222E-02;1.200E-03;12477.7;1.851E-03;3.429E-04;-9.990E+02;5.553E-03;6.000E-04;-9.990E+02;1.481E-02;9.429E-04;-9.990E+02
01:06:48.360;-01:08:13.606;3.597E-03;1.600E-03;2059.3;1.199E-03;9.231E-04;-9.990E+02;1.199E-03;9.231E-04;-9.990E+02;1.199E-03;9.231E-04;-9.990E+02
01:06:48.643;-01:19:59.317;5.574E-03;1.900E-03;2028.6;1.859E-03;-1.898E+00;7.366E-03;1.115E-03;8.581E-04;-9.990E+02;4.459E-03;1.716E-03;-9.990E+02
01:06:41.861;-01:20:56.564;5.448E-03;1.900E-03;1999.7;3.632E-03;1.570E-03;-9.990E+02;1.089E-03;-1.898E+00;1.199E-02;1.816E-03;1.074E-03;-9.990E+02
01:06:38.950;-01:06:32.161;5.850E-03;2.000E-03;1959.0;3.900E-03;1.641E-03;-9.990E+02;9.749E-04;8.205E-04;-9.990E+02;9.749E-04;8.205E-04;-9.990E+02
01:06:34.156;-01:06:09.765;5.651E-03;2.000E-03;1877.8;5.651E-03;2.000E-03;-9.990E+02;9.417E-04;-1.998E+00;6.202E-03;9.417E-04;-1.998E+00;6.202E-03
01:07:10.878;-01:22:51.096;1.313E-02;3.100E-03;1427.1;1.313E-02;3.100E-03;-9.990E+02;2.188E-03;-3.097E+00;9.665E-03;2.188E-03;-3.097E+00;9.665E-03
01:12:39.677;+00:19:41.187;8.205E-03;6.900E-04;20389.0;3.673E-03;4.626E-04;-9.990E+02;2.344E-03;3.685E-04;-9.990E+02;2.188E-03;3.528E-04;-9.990E+02
01:12:14.533;+00:17:14.937;1.455E-03;3.300E-04;19859.1;1.820E-04;1.179E-04;-9.990E+02;1.820E-04;1.179E-04;-9.990E+02;1.092E-03;2.907E-04;-9.990E+02
01:12:42.377;+00:21:13.095;6.634E-04;2.300E-04;21617.8;2.211E-04;1.348E-04;-9.990E+02;2.948E-04;1.507E-04;-9.990E+02;1.474E-04;1.110E-04;-9.990E+02
01:12:36.078;+00:12:19.726;1.586E-03;3.400E-04;21538.6;6.795E-04;2.230E-04;-9.990E+02;2.265E-04;1.282E-04;-9.990E+02;6.795E-04;2.230E-04;-9.990E+02
01:12:39.851;+00:24:16.376;8.320E-04;2.600E-04;21818.0;5.199E-04;2.053E-04;-9.990E+02;1.040E-04;8.895E-05;-9.990E+02;2.080E-04;1.300E-04;-9.990E+02
01:12:48.840;+00:23:07.911;2.192E-03;3.900E-04;21581.3;7.305E-04;2.245E-04;-9.990E+02;8.219E-04;2.364E-04;-9.990E+02;6.392E-04;2.068E-04;-9.990E+02
